duration,title,channel,published,time
23:39,Now playing,From Risk to Opportunity: Building Trust in the AI Era | Amazon Web Services,Amazon Web Services,23.65
12:12,Now playing,HuggingFace Drops SmolLM3 with Reasoning - Install and Test Thoroughly,Fahd Mirza,12.2
0:0,What is Prompt Injection?,Data Science in your pocket,1 month ago,0.0
0:0,Agentic AIOps | Serverless Office Hours,AWS Events,Streamed 1 month ago,0.0
0:0,AWS re:Post Live | Building AI Agents on Amazon Bedrock,AWS Events,Streamed 1 month ago,0.0
0:0,A New Way of Building with AI,MLOps.community,4 weeks ago,0.0
0:0,"Deep Research, The API: How to Build Your Own Research Group of Agents",AI Makerspace,Streamed 4 weeks ago,0.0
0:0,The A-to-Z AI Literacy Guide (2025 Edition),AI News & Strategy Daily | Nate B Jones,4 weeks ago,0.0
0:0,Surveilling the Masses with Wi-Fi Positioning Systems,Black Hat,5 months ago,0.0
0:0,Don’t Miss AGUI : The Next Standard After MCP & A2A for Agents UI,MG,1 month ago,0.0
0:0,Optimizing RAG With Reasoning Models,Hamel Husain,1 month ago,0.0
0:0,MediAgent - LangGraph & LangSmith Implementation of the Microsoft Medical Agent,The Build,1 month ago,0.0
0:0,Install Graph-Code with Ollama: A Multi-Language Graph-Based RAG System,Fahd Mirza,1 month ago,0.0
0:0,The Honest Case for AI Note-Taking—From a Skeptic,AI News & Strategy Daily | Nate B Jones,1 month ago,0.0
0:0,"Trends Across the AI Frontier — George Cameron, ArtificialAnalysis.ai",AI Engineer,1 month ago,0.0
0:0,"2025 in LLMs so far, illustrated by Pelicans on Bicycles — Simon Willison",AI Engineer,4 weeks ago,0.0
0:0,"Thinking Deeper in Gemini — Jack Rae, Google DeepMind",AI Engineer,4 weeks ago,0.0
0:0,"[Workshop] AI Pipelines and Agents in Pure TypeScript with Mastra.ai — Nick Nisi, Zack Proser",AI Engineer,3 weeks ago,0.0
0:0,"How to Combine Knowledge Graphs and Agents? (Emory, Stanford)",Discover AI,1 month ago,0.0
0:0,903: LLM Benchmarks Are Lying to You (And What to Do Instead) — with Sinan Ozdemir,Super Data Science: ML & AI Podcast with Jon Krohn,1 month ago,0.0
0:0,"Ilya Sutskever's SHOCKING Superintelligence Warning ""extremely unpredictable and unimaginable""",Wes Roth,1 month ago,0.0
0:0,Hot Swapping AI Skills: Attention Mechanisms & ALoRA Explained,IBM Technology,1 month ago,0.0
0:0,State of AI Mid-2025,The AI Daily Brief: Artificial Intelligence News,1 month ago,0.0
0:0,Agentic AI Governance Toolkit | Responsible AI Framework,AI Anytime,1 month ago,0.0
0:0,Context Engineering,AI Makerspace,Streamed 3 weeks ago,0.0
0:0,Tokenizers for Foundational Models and LLMs,Data Science in your pocket,1 month ago,0.0
0:0,"Carl Feynman, AI Engineer & Son of Richard Feynman, Says Building AGI Likely Means Human EXTINCTION!",Doom Debates,1 month ago,0.0
0:0,DSPy 3.0 — and DSPy at Databricks,Databricks,1 month ago,0.0
0:0,Jamba 1.7 is Here - Open Model for Business Applications - Thorough Testing,Fahd Mirza,1 month ago,0.0
0:0,"Training Agentic Reasoners — Will Brown, Prime Intellect",AI Engineer,1 month ago,0.0
0:0,Multiversal Latent Space Theory: A New Framework for Modular AI,Richard Aragon,1 month ago,0.0
12:25,Now playing,"Install ModelScope Swift Locally: Train, Fine-Tune, Evaluate, Deploy LLMs Easily",Fahd Mirza,12.42
10:35,Now playing,Huawei's Pangu AI Exposed for Fraud by Its Own Engineer (Allegedly),Fahd Mirza,10.58
11:03,Now playing,AI Evals: Easiest Hands-on Tutorial on the Planet,Fahd Mirza,11.05
9:37,Now playing,Secret Context Engineering Trick For RAG,Prompt Engineering,9.62
15:01,Now playing,Million Token Context Windows? Myth Busted—Limits & Fixes,AI News & Strategy Daily | Nate B Jones,15.02
23:08,Now playing,FUSION Controlled by AI Agents (Los Alamos),Discover AI,23.13
5:57,Now playing,Qwen3 - Paper Walkthrough,DataMListic,5.95
16:53,Now playing,Kwai Keye-VL: Pushing Frontier of Video Understanding - Install and Test Locally,Fahd Mirza,16.88
9:04,Now playing,OCRFlux - Convert PDF to Markdown with High VRAM - Install and Test Locally,Fahd Mirza,9.07
31:00,Now playing,"12-factor Agents: Principles of Reliable LLM Application, by Dexter Horthy, Founder, HumanLayer,",JumpStars,31.0
51:54,Now playing,Unpacking Generative AI Red Teaming and Practical Security Solutions,MLSecOps,51.9
37:01,Now playing,Practical LLM Security: Takeaways From a Year in the Trenches,Black Hat,37.02
2:22:44,Now playing,Adversarial Attacks on LLMs,hu-po,142.73
1:04:39,Now playing,How Hackers Attack AI Models (and How to Stop Them),Yaniv Hoffman,64.65
12:43,Now playing,Avoid Attacks to Your LLM Generative AI Apps with PyRIT,MG,12.72
18:04,Now playing,All AI And No UBI Makes The American Economy Something Something,Richard Aragon,18.07
33:52,Now playing,"Using AI For Minimally viable demos, decomposing problems, etc & Stop Killing Games Movement",SVIC Podcast,33.87
17:06,Now playing,"12-Factor Agents: Patterns of reliable LLM applications — Dex Horthy, HumanLayer",AI Engineer,17.1
7:21,Now playing,Python Multiprocessing Explained in 7 Minutes,NeuralNine,7.35
45:24,Now playing,Inside Uber’s AI Revolution - Everything about how they use AI/ML,MLOps.community,45.4
1:53:34,Now playing,Our Best Tips for Context Engineering (full training session) (from prompts to fine-tuning LLMs),What's AI by Louis-François Bouchard,113.57
31:35,Now playing,NEW AI Models: Hierarchical Reasoning Models (HRM),Discover AI,31.58
52:43,Now playing,The Missing Data Stack for Physical AI,MLOps.community,52.72
11:13,Now playing,DocETL: Agentic LLM-powered Data Processing and ETL - Install Locally,Fahd Mirza,11.22
14:17,Now playing,"Agents, Access, and the Future of Machine Identity — Nick Nisi (WorkOS) + Lizzie Siegle (Cloudflare)",AI Engineer,14.28
0:0,Intro to GraphRAG — Zach Blumenfeld,AI Engineer,1 month ago,0.0
0:0,Andy Terrel - CUDA in Python- A New Era for GPU Acceleration | PyData London 25,PyData,1 month ago,0.0
0:0,[Evals Workshop] Mastering AI Evaluation: From Playground to Production,AI Engineer,1 month ago,0.0
0:0,"Conquering Agent Chaos — Rick Blalock, Agentuity",AI Engineer,1 month ago,0.0
0:0,"The emerging skillset of wielding coding agents — Beyang Liu, Sourcegraph / Amp",AI Engineer,1 month ago,0.0
0:0,The $1000 Test That Breaks Every AI Model Out There Today,AI News & Strategy Daily | Nate B Jones,1 month ago,0.0
0:0,How to do Context Engineering? Step by Step Guide,Data Science in your pocket,1 month ago,0.0
0:0,Transformers without normalization (paper explained),AI Bites,1 month ago,0.0
0:0,"Building voice agents with OpenAI — Dominik Kundel, OpenAI",AI Engineer,1 month ago,0.0
19:14,Now playing,Squeezed Attention: Accelerating Long Context Length LLM Inference,Xiaol.x,19.23
14:12,Now playing,How to Make AI More Accurate: Top Techniques for Reliable Results,IBM Technology,14.2
40:58,Now playing,Hardware-Efficient Attention for Fast Decoding,Gabriel Mongaras,40.97
27:31,Now playing,BlueHat 2024: S22: PyRIT: From LLM Security Research to Practical Attacks,Microsoft Security Response Center (MSRC),27.52
6:40,Now playing,Red Teaming AI: What You Need To Know,Gradient Flow,6.67
12:55,Now playing,I Tried to Automate Knowledge Graph Schema and It Blew My Mind,Gao Dalie (Ilyass),12.92
6:17,Now playing,Building an AI/ML Red Team,Protect AI,6.28
28:40,Now playing,Red-Teaming And Safeguards For Your LLM Apps (Guest: Steve Wilson),Intelligence Briefing,28.67
58:59,Now playing,Red Teaming Large Language Models - Armin Buescher - NDC Security 2024,NDC Conferences,58.98
0:0,Hacking generative AI with PyRIT | Black Hat Arsenal USA 2024,Raja Sekhar Rao Dheekonda,11 months ago,0.0
0:0,LLM Chronicles #6.9: Design Patterns for Securing LLM Agents Against Prompt Injection (Paper Review),Donato Capitella,1 month ago,0.0
0:0,Mridul Seth - NetworkX is Fast Now- Zero Code Change Acceleration | PyData London 25,PyData,1 month ago,0.0
0:0,"Graphs AI Companies Want You To Misunderstand | Toby Ord, Oxford University","80,000 Hours",1 month ago,0.0
0:0,What If We Remove Tokenization In LLMs?,bycloud,1 month ago,0.0
0:0,Building Knowledge Graph for RAG with LangChain & Neo4j | Step-by-Step Tutorial!,Tech with Homayoun,3 months ago,0.0
0:0,"Memory Masterclass: Make Your AI Agents Remember What They Do! — Mark Bain, AIUS",AI Engineer,1 month ago,0.0
0:0,Building Production-Grade RAG at Scale,Gradient Flow,1 month ago,0.0
0:0,"Building Multimodal AI Agents From Scratch — Apoorva Joshi, MongoDB",AI Engineer,1 month ago,0.0
0:0,Using Generative AI to Strengthen & Accelerate Learning • Barbara Oakley • GOTO 2024,GOTO Conferences,1 month ago,0.0
0:0,ML Engineers Who Ignore LLMs Are Voluntarily Retiring Early,MLOps.community,1 month ago,0.0
0:0,When AI Is Designed Like A Biological Brain,bycloud,1 month ago,0.0
0:0,🦙 LLama Stack and Llama Guard,AI Makerspace,Streamed 1 month ago,0.0
0:0,Evolution of the Transformer Architecture Used in LLMs (2017–2025) – Full Course,freeCodeCamp.org,1 month ago,0.0
0:0,Telemetry Pipelines for AI | Amazon Web Services,Amazon Web Services,1 month ago,0.0
0:0,Ade Idowu - Workshop on developing Reinforcement Learning | PyData London 25,PyData,1 month ago,0.0
0:0,"Sam Joseph, Ph.D - Transformers Inside Out (Parts 1 & 2) | PyData London 25",PyData,1 month ago,0.0
0:0,Andrea Melloncelli - Quantum Computing with Python - PyData London 25,PyData,1 month ago,0.0
0:0,Chi Wang + Tim Santos - Building Vertical Agent with AG2 AgentOS | PyData London 25,PyData,1 month ago,0.0
0:0,How to intelligently reply to any question when your mind goes blank,Matt Huang,1 month ago,0.0
0:0,How will AI Agents Manage Identity & Build Trust in Complex Systems,IBM Technology,1 month ago,0.0
0:0,Google & Meta AI Researcher Debunks “AI Will Take Your Job” Narrative,SVIC Podcast,1 month ago,0.0
0:0,"Anthropic AI Copyright Ruling is a BIG Deal: Fair Use Wins, Piracy Loses",AI News & Strategy Daily | Nate B Jones,1 month ago,0.0
3:57,Now playing,Why Larger Language Models Do In-context Learning Differently? - Paper Walkthrough,DataMListic,3.95
17:57,Now playing,"Building AI Agents that actually automate Knowledge Work - Jerry Liu, LlamaIndex",AI Engineer,17.95
2:55:22,Now playing,Jacob Tomlinson - GPU Accelerated Python w: CUDA | PyData London 25,PyData,175.37
1:15:35,Now playing,Suyash Joshi - Predicting Weather Patterns using Time Series ML | PyData London 25,PyData,75.58
1:26:08,Now playing,Jeroen Janssens - Package Your Python Code as a CLI | PyData London 25,PyData,86.13
1:43:25,Now playing,"RL, Reasoning, Reward Hacking, AI Timeline and Post AGI | Will Brown (Research at Prime Intellect)",GroundZero YT,103.42
1:56:13,Now playing,Case Study + Deep Dive: Telemedicine Support Agents with LangGraph/MCP - Dan Mason,AI Engineer,116.22
8:50,Now playing,I'm a huge Zed fan,Indently,8.83
30:29,Now playing,Rapid Prototyping RAG Agents with n8n & Qdrant,Qdrant Vector Database & Search Engine,30.48
0:0,"LangChain Tutorial: The Core Building Blocks | LLMs, JSON output, RAGs, Tools and Observability",Venelin Valkov,1 month ago,0.0
0:0,"RFT, DPO, SFT: Fine-tuning with OpenAI — Ilan Bigio, OpenAI",AI Engineer,1 month ago,0.0
0:0,Roger Penrose – Why Intelligence Is Not a Computational Process: Breakthrough Discuss 2025,Breakthrough,2 months ago,0.0
0:0,From Physics to SwarmAgentic AI: No Code!,Discover AI,1 month ago,0.0
0:0,How to Improve AI Apps with (Automated) Evals,Shaw Talebi,1 month ago,0.0
0:0,Add Useful AI to Your Web App (Not Just Chatbots) • Steve Sanderson • GOTO 2024,GOTO Conferences,1 month ago,0.0
0:0,Install DeepTeam with Ollama - LLM Red Teaming Framework,Fahd Mirza,1 month ago,0.0
0:0,AI Fundamentals Builders Need to Know to Fix LLM Limitations,What's AI by Louis-François Bouchard,1 month ago,0.0
0:0,"Impact of AI on jobs, Scale AI fallout and chatbot conspiracies",IBM Technology,1 month ago,0.0
0:0,Reasoning Models Explained: The New Scaling Law Axis,What's AI by Louis-François Bouchard,1 month ago,0.0
0:0,"MiniMax AI Agent Insane Capabilities Run long-horizon, complex tasks Limited Free Usage",AI WITH Rithesh,1 month ago,0.0
0:0,MVP & Why We Confuse Building to Learn with Building to Earn • Jeff Patton • YOW! 2018,GOTO Conferences,1 month ago,0.0
0:0,Name mangling is crazy in Python,Indently,1 month ago,0.0
0:0,"Scaling Test Time Compute to Multi-Agent Civilizations — Noam Brown, OpenAI",Latent Space,1 month ago,0.0
0:0,LocalGPT 2.0: Turbo-Charging Private RAG,Prompt Engineering,1 month ago,0.0
0:0,Context Engineering vs. Prompt Engineering: Guiding LLM Agents,AI News & Strategy Daily | Nate B Jones,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Securing generative AI: A baseline in the security landscape (SEC227),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Designing trust and safety into your Amazon Bedrock applications (SEC125),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025-Rethinking cloud security: A horizontal operating model built on context(SEC324),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Securing app & AI development using 1Password & AWS Secrets Manager (IAM224),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Raising the tide: How AWS is shaping the future of secure AI (SEC221),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - I didn't know Network Firewall could do that! (NIS322),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Secure remote MCP server deployment for Gen AI on AWS (SEC326),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Hardening generative AI applications using threat model agent (COM326),AWS Events,1 month ago,0.0
0:0,AWS re:Inforce 2025 - Best practices for evaluating Amazon Bedrock Guardrails for Gen AI workloads,AWS Events,1 month ago,0.0
13:56,Now playing,AWS re:Inforce 2025 - Agentic AI: Accelerating threat detection and response (TDR326),AWS Events,13.93
53:05,Now playing,AWS re:Inforce 2025 - Practical AI-powered security: Development best practices (APS342),AWS Events,53.08
17:13,Now playing,Using LangGraph Studio WITHOUT building your agent on LangGraph,LangChain,17.22
37:33,Now playing,Anthropic: How to Build Multi Agent Systems,Alejandro AO - Software & Ai,37.55
9:54,Now playing,Too Helpful to Think: The Hidden Cost of AI in Major Life Decisions,AI News & Strategy Daily | Nate B Jones,9.9
1:01:04,Now playing,Agentic Engineering in Action with Mitchell Hashimoto,Zed Industries,61.07
17:45,Now playing,"MCP: Origins and Requests For Startups — Theodora Chu, Model Context Protocol PM, Anthropic",AI Engineer,17.75
6:52,Now playing,MiniMax-M1 New Free Open Weights AI From China Stuns The Industry 1M Context,AI WITH Rithesh,6.87
39:32,Now playing,Andrej Karpathy: Software Is Changing (Again),Y Combinator,39.53
14:35,Now playing,1-Bit LLM: The Most Efficient LLM Possible?,bycloud,14.58
17:16,Now playing,Why Your AI Agents Keep Failing (It's Not What You Think),D-Squared,17.27
24:52,Now playing,Deflating Deflationism: A Critical Perspective on Debunking Arguments Against LLM Mentality,Richard Aragon,24.87
1:09:38,Now playing,The Creator of FastAPI’s Next Chapter // Sebastián Ramírez // MLOps Podcast #324,MLOps.community,69.63
9:12,Now playing,AI as a Blame Deflector Shield,Internet of Bugs,9.2
24:58,Now playing,AI Reasoning w/ Multi-Agent RAG System (MCP),Discover AI,24.97
10:13,Now playing,Meta was SO early again... AI Model That Unifies Vision & Language,bycloud,10.22
24:22,Now playing,How to Build Trustworthy AI — Allie Howe,AI Engineer,24.37
14:24,Now playing,I am building and releasing a memory focused LLM based model,Richard Aragon,14.4
5:32,Now playing,"Give Me Your URL, I'll Give Your Website an AI Chatbot (Free & Open Source)",Zachary Huang,5.53
15:52,Now playing,LLMs Don’t Think—They Predict. Here’s Why That Matters,What's AI by Louis-François Bouchard,15.87
56:58,Now playing,Mohamed Rashad - Taking AI Agents from Prototype to Production,PyData,56.97
16:43,Now playing,Built an LLM Hallucination Detector Tool 🤯,AI Anytime,16.72
14:24,Now playing,Build a Lead Generation AI tool with Multi AI Agents 🤖,AI Anytime,14.4
40:58,Now playing,NEXT AI,Discover AI,40.97
0:0,Utility Engineering Analyzing and Controlling Emergent Value Systems in AIs,Richard Aragon,1 month ago,0.0
0:0,Everything Hard About Building AI Agents Today,MLOps.community,1 month ago,0.0
0:0,Tool Calls Are the New Clicks: Henry Mao on Building Smarter AI Agents with MCP,MCP Developers Summit,1 month ago,0.0
0:0,Making MCP Production Ready – Building MCP for Enterprise,Arcade,3 months ago,0.0
0:0,"Ming Lite Omni - One AI Model for Chat, Image, Audio, Video, and to-do Your Laundry (May Be)",Fahd Mirza,1 month ago,0.0
0:0,Mojo Programming Language – Full Course for Beginners,freeCodeCamp.org,1 year ago,0.0
0:0,Holistic AI Pentesting Playbook,MLSecOps,1 month ago,0.0
0:0,Integration of Contrastive Predictive Coding and Spiking Neural Networks,Richard Aragon,1 month ago,0.0
0:0,Meta Releases V-JEPA 2: First World Model for Video Understanding - Install and Test Locally,Fahd Mirza,1 month ago,0.0
0:0,Prompt Templating and Techniques in LangChain,James Briggs,1 month ago,0.0
0:0,"Best Practices for Open Multilingual LLM Evaluation - Catherine Arnett, EleutherAI",PyTorch,1 month ago,0.0
0:0,"Multimodal Open Source at Kyutai, From Online Demos to On-Device - Alexandre Défossez",PyTorch,1 month ago,0.0
0:0,Surfacing Semantic Orthogonality Across Model Safety Benchmarks — Jonathan Bennion,AI Engineer,1 month ago,0.0
0:0,90% of Developers Never Evaluate RAG- Lets Evaluate RAG live,AI With Tarun,Streamed 4 weeks ago,0.0
0:0,Advance RAG Course: Master All RAG Retrieval & Reranking Techniques in One Video💡!,Sunny Savita,1 month ago,0.0
0:0,"AI Search Agents Redefined: Agentic Research, MCP, & Tool Calling",IBM Technology,1 month ago,0.0
0:0,Analyse Github Repos with Gitingest MCP,Trelis Research,1 month ago,0.0
0:0,Codex: The Autonomous SWE,AI Makerspace,Streamed 1 month ago,0.0
0:0,The Reality Check: When You Actually Need A Purpose-Built Vector Database,Zilliz,1 month ago,0.0
0:0,Exposing Agents as MCP servers with mcp-agent: Sarmad Qadri,AI Engineer,1 month ago,0.0
0:0,Packaging MLOps Tech Neatly for Engineers and Non-engineers // Jukka Remes // MLOps Podcast #322,MLOps.community,1 month ago,0.0
0:0,"How Uber Built AI Agents That Save 21,000 Developer Hours with LangGraph | LangChain Interrupt",LangChain,1 month ago,0.0
0:0,Break It 'Til You Make It: Building the Self-Improving Stack for AI Agents - Aparna Dhinakaran,AI Engineer,1 month ago,0.0
